288.15,999.103
289.15,998.946
290.15,998.778
291.15,998.599
292.15,998.408
293.15,998.207
294.15,997.996
295.15,997.774
296.15,997.542
297.15,997.3
298.15,997.048
299.15,996.787
300.15,996.516
301.15,996.237
